,rounded-date,ABUNDANCE,BIOMAS
0,1982-05-01,0.29888888888888887,4.303333333333334
1,1982-06-01,0.18666666666666668,3.2883333333333336
2,1982-07-01,1.6170000000000002,16.0475
3,1982-08-01,4.2307999999999995,34.8516
4,1982-09-01,1.3216666666666665,12.703333333333333
5,1982-10-01,1.365,9.483
6,1982-11-01,0.586,4.29
7,1982-12-01,,
8,1983-01-01,,
9,1983-02-01,,
10,1983-03-01,,
11,1983-04-01,0.2425,1.36
12,1983-05-01,0.935,8.4125
13,1983-06-01,0.6014999999999999,8.967
14,1983-07-01,1.1489473684210525,11.022631578947369
15,1983-08-01,1.3947999999999998,10.451200000000002
16,1983-09-01,1.23,11.504117647058823
17,1983-10-01,0.9978260869565218,8.67
18,1983-11-01,,
19,1983-12-01,,
20,1984-01-01,,
21,1984-02-01,0.13,1.7
22,1984-03-01,,
23,1984-04-01,1.56,9.5
24,1984-05-01,1.9384210526315788,21.32842105263158
25,1984-06-01,0.867,10.967
26,1984-07-01,2.3864,19.959600000000002
27,1984-08-01,1.343,10.4845
28,1984-09-01,0.931,6.2829999999999995
29,1984-10-01,0.7632000000000001,3.9688
30,1984-11-01,0.11333333333333334,0.6433333333333334
31,1984-12-01,,
32,1985-01-01,0.06,0.61
33,1985-02-01,0.04,0.87
34,1985-03-01,,
35,1985-04-01,1.9416666666666664,9.663333333333334
36,1985-05-01,2.7161538461538464,26.720000000000002
37,1985-06-01,2.0204761904761903,14.00047619047619
38,1985-07-01,4.8672,34.123200000000004
39,1985-08-01,5.891,34.669
40,1985-09-01,4.2272,22.012800000000002
41,1985-10-01,4.088947368421053,23.024210526315787
42,1985-11-01,1.035,4.367
43,1985-12-01,,
44,1986-01-01,,
45,1986-02-01,0.01,0.07
46,1986-03-01,0.04,0.22
47,1986-04-01,1.1914285714285715,8.004285714285714
48,1986-05-01,2.4219999999999997,36.4
49,1986-06-01,1.1547368421052633,19.057894736842105
50,1986-07-01,1.804782608695652,14.072608695652175
51,1986-08-01,1.012857142857143,7.3342857142857145
52,1986-09-01,0.535,6.538333333333333
53,1986-10-01,0.4488235294117647,5.4276470588235295
54,1986-11-01,0.22999999999999998,2.08
55,1986-12-01,,
56,1987-01-01,,
57,1987-02-01,,
58,1987-03-01,,
59,1987-04-01,0.3175,2.915
60,1987-05-01,0.6757142857142856,4.632857142857143
61,1987-06-01,1.1842857142857144,12.94095238095238
62,1987-07-01,0.5581818181818182,5.181818181818182
63,1987-08-01,0.8388888888888889,3.2922222222222226
64,1987-09-01,1.3852941176470588,4.696470588235294
65,1987-10-01,1.847,8.9455
66,1987-11-01,0.6666666666666666,4.74
67,1987-12-01,,
68,1988-01-01,,
69,1988-02-01,,
70,1988-03-01,,
71,1988-04-01,1.348,9.552
72,1988-05-01,4.984999999999999,43.385625
73,1988-06-01,3.1089473684210525,28.001052631578947
74,1988-07-01,4.1615789473684215,33.62315789473684
75,1988-08-01,2.891363636363636,17.286363636363635
76,1988-09-01,1.3814285714285715,9.674285714285714
77,1988-10-01,2.245,10.8475
78,1988-11-01,0.42,1.53
79,1988-12-01,,
80,1989-01-01,,
81,1989-02-01,0.07,0.2
82,1989-03-01,,
83,1989-04-01,0.8633333333333334,5.018888888888889
84,1989-05-01,1.0415999999999999,6.0532
85,1989-06-01,1.5105263157894737,9.353684210526316
86,1989-07-01,1.6384,11.4768
87,1989-08-01,3.25,16.873157894736842
88,1989-09-01,2.2025,9.241875
89,1989-10-01,2.6559090909090908,12.337272727272728
90,1989-11-01,1.4649999999999999,8.125
91,1989-12-01,,
92,1990-01-01,,
93,1990-02-01,,
94,1990-03-01,,
95,1990-04-01,0.63,3.01
96,1990-05-01,2.156428571428571,25.04714285714286
97,1990-06-01,1.5772222222222223,15.998333333333335
98,1990-07-01,3.318,20.396
99,1990-08-01,2.4166666666666665,13.083888888888888
100,1990-09-01,4.473529411764706,24.790588235294116
101,1990-10-01,3.5763157894736843,19.772105263157897
102,1990-11-01,,
103,1990-12-01,,
104,1991-01-01,,
105,1991-02-01,,
106,1991-03-01,,
107,1991-04-01,2.73125,21.15625
108,1991-05-01,1.6122222222222222,16.264444444444443
109,1991-06-01,3.374,21.2385
110,1991-07-01,1.6070833333333334,8.080833333333333
111,1991-08-01,1.5755000000000001,8.2745
112,1991-09-01,3.4752173913043474,13.389565217391304
113,1991-10-01,1.2605882352941176,5.515294117647059
114,1991-11-01,,
115,1991-12-01,,
116,1992-01-01,,
117,1992-02-01,,
118,1992-03-01,,
119,1992-04-01,0.11,0.88
120,1992-05-01,6.985555555555556,61.686666666666675
121,1992-06-01,1.5892,19.4788
122,1992-07-01,3.1145,49.114
123,1992-08-01,1.7505555555555554,19.941111111111113
124,1992-09-01,3.160555555555556,37.39277777777778
125,1992-10-01,0.5845454545454545,9.648181818181818
126,1992-11-01,0.8633333333333333,6.419999999999999
127,1992-12-01,,
128,1993-01-01,0.16,1.37
129,1993-02-01,0.09,0.63
130,1993-03-01,,
131,1993-04-01,,
132,1993-05-01,0.24100000000000002,3.414
133,1993-06-01,0.052000000000000005,0.8480000000000001
134,1993-07-01,0.22499999999999998,2.58
135,1993-08-01,0.18571428571428572,3.192857142857143
136,1993-09-01,0.256,2.44
137,1993-10-01,0.22,1.385
138,1993-11-01,,
139,1993-12-01,,
140,1994-01-01,,
141,1994-02-01,,
142,1994-03-01,,
143,1994-04-01,,
144,1994-05-01,0.3547368421052632,6.9605263157894735
145,1994-06-01,0.355,6.726999999999999
146,1994-07-01,1.7726315789473683,20.938947368421054
147,1994-08-01,1.1465217391304348,11.148695652173913
148,1994-09-01,0.47500000000000003,4.226666666666667
149,1994-10-01,0.24833333333333332,2.9575
150,1994-11-01,,
151,1994-12-01,,
152,1995-01-01,,
153,1995-02-01,0.01,0.13
154,1995-03-01,,
155,1995-04-01,0.156,2.396
156,1995-05-01,0.2525,2.515
157,1995-06-01,0.466,4.894
158,1995-07-01,1.718888888888889,12.753333333333334
159,1995-08-01,1.5910526315789475,14.862631578947367
160,1995-09-01,1.297857142857143,15.202857142857143
161,1995-10-01,1.303181818181818,9.545
162,1995-11-01,0.3,1.57
163,1995-12-01,,
164,1996-01-01,,
165,1996-02-01,,
166,1996-03-01,,
167,1996-04-01,0.67,6.26
168,1996-05-01,0.8425,11.6455
169,1996-06-01,0.44083333333333335,7.6433333333333335
170,1996-07-01,2.461578947368421,21.962105263157895
171,1996-08-01,1.66,15.053333333333333
172,1996-09-01,1.3423809523809525,14.100476190476192
173,1996-10-01,0.6945454545454545,7.887272727272727
174,1996-11-01,0.3025,3.8925
175,1996-12-01,,
176,1997-01-01,,
177,1997-02-01,,
178,1997-03-01,,
179,1997-04-01,0.6699999999999999,6.515000000000001
180,1997-05-01,0.5285714285714286,8.224285714285715
181,1997-06-01,0.7693333333333333,11.851333333333333
182,1997-07-01,2.0285,28.4745
183,1997-08-01,2.92,39.0505
184,1997-09-01,5.139583333333333,49.28541666666666
185,1997-10-01,2.668,18.3175
186,1997-11-01,,
187,1997-12-01,,
188,1998-01-01,,
189,1998-02-01,,
190,1998-03-01,,
191,1998-04-01,0.855,5.6691666666666665
192,1998-05-01,0.6864285714285714,8.272142857142857
193,1998-06-01,0.678,5.882666666666666
194,1998-07-01,3.0375,24.147916666666664
195,1998-08-01,2.4872,17.9624
196,1998-09-01,2.062,11.446666666666665
197,1998-10-01,0.9,5.076428571428571
198,1998-11-01,0.505,2.305
199,1998-12-01,,
200,1999-01-01,,
201,1999-02-01,,
202,1999-03-01,,
203,1999-04-01,0.6333333333333333,5.47
204,1999-05-01,2.005,23.760714285714283
205,1999-06-01,1.0521052631578949,11.719999999999999
206,1999-07-01,2.311176470588235,18.28235294117647
207,1999-08-01,3.5050000000000003,31.151111111111113
208,1999-09-01,1.9075,19.43
209,1999-10-01,1.0045454545454546,7.087272727272727
210,1999-11-01,,
211,1999-12-01,,
212,2000-01-01,,
213,2000-02-01,0.06,0.37
214,2000-03-01,,
215,2000-04-01,0.26666666666666666,1.8099999999999998
216,2000-05-01,0.6878571428571428,7.884285714285714
217,2000-06-01,0.5871428571428572,7.622857142857143
218,2000-07-01,0.6970588235294117,7.377058823529412
219,2000-08-01,0.5844444444444444,4.820555555555555
220,2000-09-01,0.43000000000000005,4.512857142857143
221,2000-10-01,0.9600000000000001,5.83875
222,2000-11-01,0.6000000000000001,2.715
223,2000-12-01,,
224,2001-01-01,,
225,2001-02-01,,
226,2001-03-01,,
227,2001-04-01,0.13,0.49
228,2001-05-01,1.1219999999999999,15.232
229,2001-06-01,1.1328571428571428,7.668571428571428
230,2001-07-01,4.4315999999999995,27.9196
231,2001-08-01,4.7465,25.095
232,2001-09-01,9.454210526315789,44.16789473684211
233,2001-10-01,5.4175,26.41375
234,2001-11-01,1.8775,7.7075
235,2001-12-01,,
236,2002-01-01,,
237,2002-02-01,,
238,2002-03-01,,
239,2002-04-01,0.8428571428571429,3.5785714285714287
240,2002-05-01,0.8727272727272727,8.08
241,2002-06-01,1.0625,7.243125
242,2002-07-01,3.7808695652173916,18.739565217391306
243,2002-08-01,6.233181818181818,26.939999999999998
244,2002-09-01,5.9975862068965515,20.742758620689653
245,2002-10-01,1.2157894736842105,4.679473684210526
246,2002-11-01,0.41,2.473333333333333
247,2002-12-01,,
248,2003-01-01,,
249,2003-02-01,,
250,2003-03-01,,
251,2003-04-01,1.3519999999999999,4.5680000000000005
252,2003-05-01,2.4406666666666665,26.836666666666666
253,2003-06-01,1.6842105263157894,14.410000000000002
254,2003-07-01,4.915666666666667,27.557333333333336
255,2003-08-01,5.975652173913043,27.313478260869566
256,2003-09-01,3.446363636363636,20.874545454545455
257,2003-10-01,1.613,10.953
258,2003-11-01,,
259,2003-12-01,,
260,2004-01-01,,
261,2004-02-01,,
262,2004-03-01,,
263,2004-04-01,0.33666666666666667,3.5700000000000003
264,2004-05-01,0.7433333333333333,5.156666666666667
265,2004-06-01,1.294,6.042000000000001
266,2004-07-01,1.105,5.064444444444444
267,2004-08-01,1.1665217391304348,6.241304347826087
268,2004-09-01,3.048695652173913,17.01304347826087
269,2004-10-01,4.056818181818182,17.60090909090909
270,2004-11-01,0.17,0.53
271,2004-12-01,,
272,2005-01-01,,
273,2005-02-01,0.18,0.18
274,2005-03-01,0.18,0.18
275,2005-04-01,0.21999999999999997,0.7766666666666667
276,2005-05-01,2.516896551724138,15.923793103448277
277,2005-06-01,2.81625,12.47125
278,2005-07-01,3.4895833333333335,20.042916666666667
279,2005-08-01,5.841333333333334,26.170333333333335
280,2005-09-01,11.71,36.35333333333333
281,2005-10-01,3.967241379310345,17.740689655172414
282,2005-11-01,1.0283333333333333,3.513333333333333
283,2005-12-01,,
284,2006-01-01,,
285,2006-02-01,,
286,2006-03-01,,
287,2006-04-01,2.4375,10.67
288,2006-05-01,1.46125,14.820833333333333
289,2006-06-01,2.289090909090909,16.185
290,2006-07-01,3.4313333333333333,16.841666666666665
291,2006-08-01,5.464166666666666,25.93875
292,2006-09-01,3.9094444444444445,18.138333333333335
293,2006-10-01,2.901818181818182,10.965
